국가명,영문국가명,ISO코드,대륙명,안전공지_작성일,공지제목,공지내용_텍스트,공지내용_첨부링크,공지유형
레바논,Lebanon,LB,중동,2026-03-19,(레바논) [긴급] 베이루트 다운타운 인근 지역 공습 관련 안전 공지,"[긴급] 베이루트 다운타운 인근 지역 공습 관련 안전 공지 이스라엘군(IDF)이 금일 새벽부터 베이루트 다운타운 인근 지역인 Basta, Zokak al Blat 및 Bachoura에 대규모 공습을 실시하여 지금까지 확인된 사상자만 27명(6명 사망, 21명 부상)에 달하고 있습니다. 불과 30분 전에도 동 지역에 대한 공습이 실시되는 등, 추가 공습 가능성도 배제할수 없는 상황입니다. 동 지역은 EU.일본 대사관, 총리 관저로부터 불과 300미터에 불과하고 베이루트 중심부 및 정부기관, 상업시설 등이 밀집한 지역입니다. 우리 국민들께서는 베이루트 방문을 자제하시고, 인근에 계실 경우 가능한 한 신속히 안전한 장소로 이동하신 후, 외출을 자제하시기 바랍니다. 아울러, 이스라엘군은 최근 바알벡-헤르멜 및 벡카 지역에 대한 공습을 확대 및 강화하고 있고, 남부지역내 지상군 작전을 활발히 전개하고 있어, 레바논 전역에 대한 안전 우려가 커지고 있습니다. 현재까지는 베이루트 공항을 통한 가용 출국 민항편이 있으므로, 현재 레바논에 체류하고 계신 교민들께서는 자신과 가족들의 안전을 위해서 조속히 출국하실 것을 다시한번 강력히 권고드립니다. 상황 급변시 대피는 지금보다 훨씬 위험하고 어려운 일이 될 것이라는 점을 다시 한번 상기드립니다. 아울러, 공항 인근에 대한 지속된 공습 상황을 감안하여, 공항 이동시 대사관의 협조를 받으시기를 당부드립니다. 추가 상황이 확인되는 대로 대사관에서 즉시 공지드리겠습니다. 주레바논대한민국대사관",,단기
레바논,Lebanon,LB,중동,2026-03-19,폭격시 안전 행동요령,"폭격시 안전 행동요령 ㅇ 즉시 가장 가까운 안전한 실내 엄폐 장소로 이동 - 밖으로 나가 상황을 보거나 사진·영상 촬영 금지 - 폭발 충격파 및 유리·건물 파편으로 인한 2차 피해 위험 주의 ㅇ 외부에 있을 경우 - 교량 하부(언더패스) - 지하 주차장 등 지하 공간으로 대피 ㅇ 건물 내부에 있을 경우 - 외벽·창문에서 최대한 떨어진 장소 - 외부와 사이에 최소 두 겹 이상의 벽이 있는 공간 - 창문 없는 복도·통로 - 건물 중앙부 공간 - 지하 또는 지하로 내려가는 계단 주변 - 복도 문은 닫아두기 - 창문이 있으면 반드시 닫기 ㅇ 엄폐 시 원칙 - 하늘에서 직접 보이지 않는 위치 선택 - 가능하면 더 깊고 아래쪽 공간으로 이동 - 창문·외벽과 거리 확보 - 연락·메시지 확인보다 안전 확보가 우선 ㅇ 추가 대비 - 단수 가능성에 대비해 욕조·대형 용기에 물 저장 (식수, 조리, 위생 및 화장실 용도 사용 가능)",,단기
레바논,Lebanon,LB,중동,2026-03-18,[긴급]  베이루트 다운타운 인근 지역 공습 관련 안전 공지,"[긴급] 베이루트 다운타운 인근 지역 공습 관련 안전 공지 이스라엘군(IDF)이 금일 새벽부터 베이루트 다운타운 인근 지역인 Basta, Zokak al Blat 및 Bachoura에 대규모 공습을 실시하여 지금까지 확인된 사상자만 27명(6명 사망, 21명 부상)에 달하고 있습니다. 불과 30분 전에도 동 지역에 대한 공습이 실시되는 등, 추가 공습 가능성도 배제할수 없는 상황입니다. 동 지역은 EU.일본 대사관, 총리 관저로부터 불과 300미터에 불과하고 베이루트 중심부 및 정부기관, 상업시설 등이 밀집한 지역입니다. 우리 국민들께서는 베이루트 방문을 자제하시고, 인근에 계실 경우 가능한 한 신속히 안전한 장소로 이동하신 후, 외출을 자제하시기 바랍니다. 아울러, 이스라엘군은 최근 바알벡-헤르멜 및 벡카 지역에 대한 공습을 확대 및 강화하고 있고, 남부지역내 지상군 작전을 활발히 전개하고 있어, 레바논 전역에 대한 안전 우려가 커지고 있습니다. 현재까지는 베이루트 공항을 통한 가용 출국 민항편이 있으므로, 현재 레바논에 체류하고 계신 교민들께서는 자신과 가족들의 안전을 위해서 조속히 출국하실 것을 다시한번 강력히 권고드립니다. 상황 급변시 대피는 지금보다 훨씬 위험하고 어려운 일이 될 것이라는 점을 다시 한번 상기드립니다. 아울러, 공항 인근에 대한 지속된 공습 상황을 감안하여, 공항 이동시 대사관의 협조를 받으시기를 당부드립니다. 추가 상황이 확인되는 대로 대사관에서 즉시 공지드리겠습니다. 주레바논대한민국대사관",,단기
레바논,Lebanon,LB,중동,2026-03-13,[긴급 안전공지] 우리 국민 대상 출국 권고,"[긴급 안전공지] 우리 국민 대상 출국 권고 현재 베이루트 시내에 대한 이스라엘의 공습이 지속적으로 발생 중인 매우 엄중한 상황입니다. 작일(3.12) 베이루트 시내 번화가 모놋 지역 인근에 대한 폭격에 이어, 일본 및 EU 대사관 인근 약 300m 거리 지점에서 폭격이 발생했으며, 금일 새벽에는 또다른 베이루트 중심가인 부르즈 하무드(Bourj Hammoud) 지역의 아파트에 대한 공습이 있었습니다. 현재 베이루트에 체류 중인 우리 국민의 안전이 결코 보장된 상황이 아님을 알려드립니다. 특히 현재 공습이 특정 지역에 국한하여 진행되지 않는 점을 감안, 젬마이제(Gemmayzeh), 아슈라피예(Achrafieh) 등 베이루트내 우리 교민들이 다수 거주하는 지역 인근으로 확산될 가능성도 배제할 수 없는 상황입니다. 아울러, 금일 아침 자흘레 및 안자르시에서 그리 멀지 않은 Bar Elias 지역에 대한 폭격이 발생하는 등 우리 교민들이 다수 거주하시는 베카 지역에 대한 공습도 지속되고 있습니다. 특히 레바논내 기독교도 거주지에 대한 공습이 이어지면서 레비논내 불안감이 확산되고 있습니다. 이에 따라 레바논에 체류 중인 우리 국민들께서는 자신과 가족들의 안전을 위해 가능한 한 조속히 레바논 출국하실 것을 다시 한번 강력히 권도드리며, 레바논 출국을 위해 공항으로 이동시 대사관의 협보를 받으실 것을 당부드립니다. 현재 레바논 상황이 매우 빠르게 변동되고 있고 2024년 등 과거와도 달라 향후 전개상황을 예측하는 것이 매우 어렵습니다. 상황 급변시 대피는 지금보다 훨씬 어렵고 위험한 일이 될것이라는 점을 상기드립니다. 우리 대사관은 교민 안전을 최우선으로 하여 상황을 면밀히 모니터링하면서 추가 상황이 확인되는 대로 즉시 안내드리겠습니다. 주레바논대한민국대사관",,단기
레바논,Lebanon,LB,중동,2026-03-12,[긴급] 베이루트 다운타운 인근 Zoqaq al Blat 지역 공습 예고,"[긴급] 베이루트 다운타운 인근 Zoqaq al Blat 지역 공습 예고 이스라엘군(IDF)이 베이루트 Zoqaq al Blat 지역(다운타운 인근) 주민들에게 즉시 대피할 것을 경고한 것으로 확인되었습니다. 동 지역은 일본대사관과 가깝고 베이루트 중심부 및 정부기관, 상업시설 등이 밀집한 지역이며, 금일 베이루트 중심가를 대상으로 한 공습이 반복적으로 이뤄지고 있습니다. 이에 따라 우리 국민들께서는 베이루트 다운타운 및 Zoqaq al Blat 인근 지역 접근을 즉시 자제하시고 해당 지역에 계신 경우 가능한 한 신속히 안전한 장소로 이동하시기 바랍니다. 향후 추가 공습 가능성에 대비하여 외출을 자제하고 안전한 곳에 머무르시기 바랍니다. 특히 베이루트 공항 방향 이동 시에도 상황을 충분히 확인한 후 이동하시기 바랍니다. 추가 상황이 확인되는 대로 대사관에서 즉시 공지드리겠습니다. 주레바논대한민국대사관",,단기
레바논,Lebanon,LB,중동,2026-03-12,[긴급] 베이루트 다운타운 인근 Bashoura 지역 공습 예고,"[긴급] 베이루트 다운타운 인근 Bashoura 지역 공습 예고 이스라엘군(IDF)이 베이루트 Bashoura 지역(다운타운 인근) 주민들에게 즉시 대피할 것을 경고한 것으로 확인되었습니다. 동 지역은 베이루트 중심부 및 정부기관, 상업시설 등이 밀집한 지역으로 공습 가능성이 제기된 매우 이례적인 상황입니다. 이에 따라 우리 국민들께서는 베이루트 다운타운 및 Bashoura 인근 지역 접근을 즉시 자제하시고 해당 지역에 계신 경우 가능한 한 신속히 안전한 장소로 이동하시기 바랍니다. 향후 추가 공습 가능성에 대비하여 외출을 자제하고 안전한 곳에 머무르시기 바랍니다. 특히 베이루트 공항 방향 이동 시에도 상황을 충분히 확인한 후 이동하시기 바랍니다. 추가 상황이 확인되는 대로 대사관에서 즉시 공지드리겠습니다. 주레바논대한민국대사관",,단기
레바논,Lebanon,LB,중동,2026-03-12,[긴급] 베카 지역 Qsarnaba 마을 지역 공습 예고,"[긴급 공지] 베카 지역 Qsarnaba 마을 지역 공습 예고 금일 오전 9:30경 이스라엘군(IDF)이 베카 지역 Qsarnaba 마을(자흘레에서 약 15km 거리)에 대해 공습을 예고하며 해당 지역 주민들에게 대피 명령을 발표했습니다. 우리 국민들께서는 아래 사항을 각별히 유의해 주시기 바랍니다. ㅇ Qsarnaba 마을 및 인근 지역 방문을 절대 자제하시기 바랍니다. ㅇ 자흘레(Zahle) 및 베카 지역에 체류 중인 우리 국민께서는 주변 상황을 면밀히 확인하고, 군사시설·무장세력 관련 시설·대규모 집결지 등 잠재적 표적이 될 수 있는 장소 인근 접근을 삼가주시기 바랍니다. ㅇ 폭발음, 공습 경보 또는 군사 활동이 감지될 경우 즉시 안전한 건물 내부로 대피하시고 외부 이동을 자제하시기 바랍니다.. ㅇ 불필요한 이동을 자제하고 현지 언론 및 우리 대사관 공지를 지속 확인해 주시기 바랍니다. 특히 자흘레 등 베카 지역에 거주하거나 체류 중인 우리 국민께서는 바알벡 방향 이동을 삼가고, 안전 확보에 각별히 유의해 주시기 바랍니다. 주레바논대한민국대사관",,단기
레바논,Lebanon,LB,중동,2026-03-11,"(레바논) 중동항공(MEA) 예약 가능한 운항 항공 목록(3.10, 10:00 기준)",,https://overseas.mofa.go.kr/upload/se2/2afb5355-f746-4123-b2af-b45abc216bf0.jpg&quot; | https://overseas.mofa.go.kr/upload/se2/b8cb2c41-1074-492d-b692-d7e6ff6accda.jpg&quot;,판단보류
레바논,Lebanon,LB,중동,2026-03-11,"중동항공(MEA) 예약 가능한 운항 항공 목록(3.10, 10:00 기준)",,https://overseas.mofa.go.kr/upload/se2/67940b90-0baa-410d-b814-a45d8232f3de.jpg,판단보류
레바논,Lebanon,LB,중동,2026-03-11,교민들께 드리는 말씀,,https://overseas.mofa.go.kr/upload/se2/60bc4be0-80b1-4e41-87dc-b76c2f616e6a.jpg | https://overseas.mofa.go.kr/upload/se2/0cecaac0-2375-4e11-9fcc-a2fa89aa1f98.jpg,판단보류
레바논,Lebanon,LB,중동,2026-03-10,"(레바논) 중동항공(MEA) 예약 가능한 운항 항공 목록(3.9, 12:00 기준)",,,판단보류
레바논,Lebanon,LB,중동,2026-03-10,(레바논) [긴급 안전공지] 베이루트 공습 관련,"[긴급 안전공지] 베이루트 공습 관련 금일 이스라엘측은 베이루트 중심가를 비롯한 레바논 전역의 알카르드 알하산(Al-Qard Al-Hassan) 시설에 대한 소개령을 발표하고, 현재 공습을 실시하고 있습니다. 특히, 소개 대상 지역은 베이루트 중심부(Central Beirut)를 포함하고 있으니, 우리 국민께서는 베이루트 시내 이동을 최대한 자제하시고, 특히 공습이 발생한 지역 및 인근 지역 접근을 삼가 주시기 바랍니다. 또한 추가 공습 가능성에 대비하여 건물 내부 등 안전한 장소에 머무르시고, 로켓·미사일 경보 또는 폭발음이 들릴 경우에는 즉시 안전한 곳으로 대피하여 공관의 추가 안내가 있을 때까지 대기해 주시기 바랍니다. 주레바논대사관",,단기
레바논,Lebanon,LB,중동,2026-03-09,"(레바논) 중동항공(MEA) 예약 가능한 운항 항공 목록(3.8, 10:00 기준)",,https://overseas.mofa.go.kr/upload/se2/0374d696-f41e-4992-878c-6f6cebfdbff6.jpg&quot; | https://overseas.mofa.go.kr/upload/se2/b3ad90e9-b2f1-4c37-aa72-86e355a2baf0.jpg&quot;,판단보류
레바논,Lebanon,LB,중동,2026-03-09,(레바논) 베이루트 라우셰(Raoucheh)지역 이스라엘 공습 관련,"금일(3.8) 오전 02:00경, 베이루트 라우셰(Raoucheh)에 위치한 Ramada Hotel 내 객실을 대상으로 한 이스라엘의 공습이 발생하여 4명이 사망하고 10명이 부상한 것으로 전해지고 있습니다. 공습이 이뤄진 곳은 베이루트 유명 관광지인 라우셰 바위(일명 비둘기 바위) 인근입니다. 수도 베이루트 중심 지역에서 직접적인 공습이 발생한 것은 매우 이례적인 상황으로 현지 정세가 매우 엄중한 상황입니다. 특히 우리 여행객들이 자주 이용하는 호텔 등 숙박 시설도 더이상 안전을 보장하기 어려운 상황인 만큼 단기체류 중인 우리 국민들께서는 가능한 민항편을 이용하여 즉시 레바논을 출국해 주시기 바랍니다. 아울러, 우리 국민들께서는 다음 사항을 반드시 유의해 주시기 바랍니다. ㅇ 불필요한 외출 및 이동을 자제하고, 상황이 안정될 때까지 안전한 장소에 머물러 주시기 바랍니다. ㅇ 현재 공항이 위치한 베이루트 남부 지역으로의 이동이 위험할 수 있으므로, 베이루트 공항으로 이동하는 경우에는 반드시 현지 상황을 면밀히 확인하시기 바랍니다. ㅇ 민항편을 이용하여 레바논을 출국하고자 하는 경우, 이동 전에 우리 대사관에 사전 통보해 주시기 바랍니다. ㅇ 미사일 공격 또는 공습 경보, 폭발음 등이 들릴 경우 다음 요령을 따르시기 바랍니다.",,단기
